progress,x,y
0.00020833333333333335,-194.0869179077347,367.60835627525154
0.000625,-192.48158988037622,366.56486593704074
0.0010416666666666667,-190.8718145938035,365.52567855241324
0.0014583333333333334,-189.25387776853358,364.49529708997477
0.001875,-187.64312722613082,363.44732245773577
0.0022916666666666667,-186.03217994052892,362.405727725429
0.0027083333333333334,-184.426517926447,361.35985669533204
0.003125,-182.81999891640393,360.317631085576
0.0035416666666666665,-181.21179573696145,359.2775156674575
0.003958333333333334,-179.59226263591614,358.2455131510037
0.004375,-177.97772478973553,357.2037261997118
0.004791666666666666,-176.37048662617744,356.1544555158285
0.005208333333333333,-174.76540548927733,355.1074125050758
0.005625,-173.15733179351105,354.07050941373564
0.0060416666666666665,-171.54599878087387,353.0358681600737
0.006458333333333333,-169.93468867634425,351.9936614237206
0.006875,-168.3217492648073,350.9553419631451
0.007291666666666667,-166.71415724907735,349.91192436490655
0.0077083333333333335,-165.1116546989587,348.8655855105242
0.008125,-163.50863433296905,347.81931963783205
0.008541666666666666,-161.88891818684834,346.79710189144646
0.008958333333333334,-160.28310918650482,345.75698039131976
0.009375,-158.68098266211456,344.71023394064633
0.009791666666666667,-157.07509472970582,343.6661584717054
0.010208333333333333,-155.46681237216828,342.6284855291865
0.010625,-153.86660610688887,341.5783907729941
0.011041666666666667,-152.25482910340452,340.54822166281446
0.011458333333333333,-150.64710552616873,339.5116814640791
0.011875,-149.05031462059736,338.45870542024943
0.012291666666666666,-147.4455032439217,337.4156468057168
0.012708333333333334,-145.84161266198817,336.37470274552993
0.013125,-144.2319917316452,335.3431056936736
0.013541666666666667,-142.63006641222074,334.2970796264886
0.013958333333333333,-141.01903343741895,333.2661693267023
0.014375,-139.41887447457609,332.2155522930384
0.014791666666666667,-137.80780495585952,331.17800338212146
0.015208333333333334,-136.2018539611422,330.1343255506427
0.015625,-134.59174112653608,329.1029614938818
0.016041666666666666,-132.98811234133518,328.0586510779516
0.016458333333333332,-131.38512603410368,327.0104714316815
0.016875,-129.7700574506522,325.983348234311
0.017291666666666667,-128.16261133106082,324.9356646933483
0.017708333333333333,-126.55351005086665,323.8929128631013
0.018125,-124.94750521470587,322.85462447475294
0.018541666666666668,-123.34464592765144,321.8156765407449
0.018958333333333334,-121.73484178870098,320.7842930924407
0.019375,-120.12857261088823,319.73953892085666
0.019791666666666666,-118.51753807302443,318.7016529750439
0.02020833333333333,-116.91660819497564,317.6525612575642
0.020625,-115.303667850767,316.6222182807578
0.021041666666666667,-113.69991389740329,315.5819011182455
0.021458333333333333,-112.09134035712243,314.54824134982965
0.021875,-110.49037738656835,313.5039156114042
0.022291666666666668,-108.87798485384539,312.4750162718243
0.022708333333333334,-107.26706673537848,311.4380660201789
0.023125,-105.66170694894481,310.3896299852758
0.023541666666666666,-104.05182624263169,309.3543887403694
0.023958333333333335,-102.44073308105072,308.32026820868793
0.024375,-100.83465002636936,307.27523620468844
0.024791666666666667,-99.22155019895166,306.2425930272336
0.025208333333333333,-97.61269063998817,305.2040996754105
0.025625,-96.00461691744098,304.16866263755594
0.026041666666666668,-94.40039166636494,303.1238267246246
0.026458333333333334,-92.78493200407601,302.0922038819898
0.026875,-91.17948326773345,301.04847039046933
0.027291666666666665,-89.57776837605037,300.00727313921107
0.027708333333333335,-87.96222377730295,298.98742656694156
